geom,temp_mes
POINT (-108.25820479645854 81.2654737237667),-6.4
POINT (-107.70160734249218 81.2654737237667),-7.1
POINT (-107.14500988852582 81.2654737237667),-7.8
POINT (-106.58841243455946 81.2654737237667),-8.6
POINT (-106.0318149805931 81.2654737237667),-9.0
POINT (-105.47521752662671 81.2654737237667),-9.4
POINT (-104.91862007266035 81.2654737237667),-9.7
POINT (-104.362022618694 81.2654737237667),-10.0
POINT (-103.80542516472764 81.2654737237667),-10.3
POINT (-87.66409899970294 81.2654737237667),-8.3
POINT (-87.10750154573657 81.2654737237667),-8.3
POINT (-86.5509040917702 81.2654737237667),-8.3
POINT (-85.99430663780383 81.2654737237667),-8.3
POINT (-85.43770918383746 81.2654737237667),-8.4
POINT (-84.8811117298711 81.2654737237667),-8.4
POINT (-84.32451427590473 81.2654737237667),-8.6
POINT (-83.76791682193837 81.2654737237667),-8.5
POINT (-83.21131936797201 81.2654737237667),-8.4
POINT (-82.65472191400563 81.2654737237667),-8.3
POINT (-82.09812446003926 81.2654737237667),-8.1
POINT (-81.5415270060729 81.2654737237667),-7.2
POINT (-80.98492955210652 81.2654737237667),-6.3
POINT (-80.42833209814016 81.2654737237667),-5.7
POINT (-79.87173464417378 81.2654737237667),-5.3
POINT (-79.31513719020742 81.2654737237667),-5.2
POINT (-78.75853973624106 81.2654737237667),-5.0
POINT (-78.20194228227469 81.2654737237667),-4.8
POINT (-77.64534482830832 81.2654737237667),-4.3
POINT (-77.08874737434196 81.2654737237667),-4.4
POINT (-76.53214992037559 81.2654737237667),-4.3
POINT (-75.9755524664092 81.2654737237667),-4.1
POINT (-74.30576010451011 81.2654737237667),-4.2
POINT (-73.74916265054375 81.2654737237667),-4.4
POINT (-73.19256519657738 81.2654737237667),-4.7
POINT (-72.635967742611 81.2654737237667),-5.1
POINT (-72.07937028864464 81.2654737237667),-4.6
POINT (-71.52277283467826 81.2654737237667),-4.5
POINT (-70.9661753807119 81.2654737237667),-4.5
POINT (-70.40957792674553 81.2654737237667),-4.1
POINT (-69.85298047277918 81.2654737237667),-3.5
POINT (-5.844273266646864 81.2654737237667),7.0
POINT (-5.2876758126804955 81.2654737237667),6.9
POINT (-4.731078358714127 81.2654737237667),6.9
POINT (-4.174480904747759 81.2654737237667),6.8
POINT (-3.6178834507813913 81.2654737237667),6.6
POINT (-3.0612859968150237 81.2654737237667),6.7
POINT (6.400870720613231 81.2654737237667),5.6
POINT (6.957468174579598 81.2654737237667),4.0
POINT (7.514065628545966 81.2654737237667),3.4
POINT (8.070663082512334 81.2654737237667),3.4
POINT (8.627260536478701 81.2654737237667),3.7
POINT (9.18385799044507 81.2654737237667),4.0
POINT (9.740455444411436 81.2654737237667),4.2
POINT (10.297052898377807 81.2654737237667),5.9
POINT (10.853650352344173 81.2654737237667),6.6
POINT (12.523442714243279 81.2654737237667),7.1
POINT (13.080040168209646 81.2654737237667),6.4
POINT (13.636637622176012 81.2654737237667),6.4
POINT (14.193235076142381 81.2654737237667),6.7
POINT (14.74983253010875 81.2654737237667),6.2
POINT (15.306429984075116 81.2654737237667),5.6
POINT (15.863027438041485 81.2654737237667),5.1
POINT (16.419624892007853 81.2654737237667),5.4
POINT (16.97622234597422 81.2654737237667),5.5
POINT (17.532819799940587 81.2654737237667),5.9
POINT (18.089417253906955 81.2654737237667),5.8
POINT (18.646014707873327 81.2654737237667),5.5
POINT (19.202612161839696 81.2654737237667),5.1
POINT (19.759209615806057 81.2654737237667),4.7
POINT (20.31580706977243 81.2654737237667),4.3
POINT (24.76858670150337 81.2654737237667),6.2
POINT (25.32518415546974 81.2654737237667),6.4
POINT (25.881781609436107 81.2654737237667),6.6
POINT (26.438379063402476 81.2654737237667),6.8
POINT (26.99497651736884 81.2654737237667),7.0
POINT (27.551573971335216 81.2654737237667),7.3
POINT (28.108171425301578 81.2654737237667),7.3
POINT (28.664768879267942 81.2654737237667),7.0
POINT (29.221366333234318 81.2654737237667),6.8
POINT (29.777963787200683 81.2654737237667),6.7
POINT (30.334561241167044 81.2654737237667),7.0
POINT (30.89115869513342 81.2654737237667),7.1
POINT (31.447756149099785 81.2654737237667),7.0
POINT (32.00435360306615 81.2654737237667),7.3
POINT (32.56095105703252 81.2654737237667),7.4
POINT (33.117548510998894 81.2654737237667),7.5
POINT (33.67414596496526 81.2654737237667),7.4
POINT (34.23074341893163 81.2654737237667),7.3
POINT (34.787340872897985 81.2654737237667),7.5
POINT (35.34393832686437 81.2654737237667),7.2
POINT (35.90053578083073 81.2654737237667),7.3
POINT (36.4571332347971 81.2654737237667),7.3
POINT (37.01373068876347 81.2654737237667),7.2
POINT (37.570328142729835 81.2654737237667),7.1
POINT (38.1269255966962 81.2654737237667),7.1
POINT (38.68352305066257 81.2654737237667),7.0
POINT (39.24012050462894 81.2654737237667),6.7
POINT (39.7967179585953 81.2654737237667),6.5
POINT (40.35331541256168 81.2654737237667),6.2
POINT (40.90991286652804 81.2654737237667),5.9
POINT (41.46651032049441 81.2654737237667),5.9
POINT (42.023107774460776 81.2654737237667),6.0
POINT (42.57970522842714 81.2654737237667),6.1
POINT (43.13630268239351 81.2654737237667),5.9
POINT (43.692900136359874 81.2654737237667),6.0
POINT (44.24949759032624 81.2654737237667),6.1
POINT (44.80609504429262 81.2654737237667),6.2
POINT (45.36269249825898 81.2654737237667),6.3
POINT (45.91928995222534 81.2654737237667),6.6
POINT (46.47588740619172 81.2654737237667),6.6
POINT (47.032484860158085 81.2654737237667),6.6
POINT (47.589082314124454 81.2654737237667),6.6
POINT (48.14567976809082 81.2654737237667),6.7
POINT (48.70227722205719 81.2654737237667),6.5
POINT (49.25887467602355 81.2654737237667),6.3
POINT (49.815472129989935 81.2654737237667),6.3
POINT (50.37206958395629 81.2654737237667),6.4
POINT (50.92866703792266 81.2654737237667),6.5
POINT (51.485264491889026 81.2654737237667),6.5
POINT (52.04186194585541 81.2654737237667),6.5
POINT (52.59845939982176 81.2654737237667),6.5
POINT (53.15505685378814 81.2654737237667),6.6
POINT (53.7116543077545 81.2654737237667),6.8
POINT (54.26825176172086 81.2654737237667),6.8
POINT (54.82484921568724 81.2654737237667),6.3
POINT (55.38144666965361 81.2654737237667),6.2
POINT (55.938044123619974 81.2654737237667),6.1
POINT (56.49464157758634 81.2654737237667),6.0
POINT (57.051239031552704 81.2654737237667),6.1
POINT (57.60783648551907 81.2654737237667),5.9
POINT (58.164433939485455 81.2654737237667),6.0
POINT (58.72103139345182 81.2654737237667),5.9
POINT (59.27762884741818 81.2654737237667),5.7
POINT (59.83422630138455 81.2654737237667),5.6
POINT (60.39082375535091 81.2654737237667),5.6
POINT (60.947421209317284 81.2654737237667),5.6
POINT (61.50401866328366 81.2654737237667),5.4
POINT (62.06061611725002 81.2654737237667),5.3
POINT (62.61721357121638 81.2654737237667),5.2
POINT (63.17381102518276 81.2654737237667),5.1
POINT (63.73040847914911 81.2654737237667),4.8
POINT (64.2870059331155 81.2654737237667),4.4
POINT (64.84360338708186 81.2654737237667),4.2
POINT (65.40020084104823 81.2654737237667),3.4
POINT (65.9567982950146 81.2654737237667),4.0
POINT (66.51339574898097 81.2654737237667),4.3
POINT (67.06999320294732 81.2654737237667),4.5
POINT (67.6265906569137 81.2654737237667),4.6
POINT (68.18318811088008 81.2654737237667),4.7
POINT (68.73978556484644 81.2654737237667),4.6
POINT (69.29638301881279 81.2654737237667),4.7
POINT (69.85298047277918 81.2654737237667),4.7
POINT (70.40957792674553 81.2654737237667),4.5
POINT (70.9661753807119 81.2654737237667),4.4
POINT (71.52277283467826 81.2654737237667),4.3
POINT (72.07937028864464 81.2654737237667),4.1
POINT (72.635967742611 81.2654737237667),3.8
POINT (73.19256519657738 81.2654737237667),3.5
POINT (73.74916265054375 81.2654737237667),3.3
POINT (74.30576010451011 81.2654737237667),3.1
POINT (74.86235755847649 81.2654737237667),2.8
POINT (75.41895501244285 81.2654737237667),2.7
POINT (75.9755524664092 81.2654737237667),2.5
POINT (76.53214992037559 81.2654737237667),2.3
POINT (77.08874737434196 81.2654737237667),2.1
POINT (77.64534482830832 81.2654737237667),1.8
POINT (78.20194228227469 81.2654737237667),1.7
POINT (78.75853973624106 81.2654737237667),1.6
POINT (79.31513719020742 81.2654737237667),1.5
POINT (79.87173464417378 81.2654737237667),1.4
POINT (80.42833209814016 81.2654737237667),1.3
POINT (80.98492955210652 81.2654737237667),1.2
POINT (81.5415270060729 81.2654737237667),1.1
POINT (82.09812446003926 81.2654737237667),1.0
POINT (82.65472191400563 81.2654737237667),0.8
POINT (83.21131936797201 81.2654737237667),0.7
POINT (83.76791682193837 81.2654737237667),0.6
POINT (84.32451427590473 81.2654737237667),0.4
POINT (84.8811117298711 81.2654737237667),0.3
POINT (85.43770918383746 81.2654737237667),0.2
POINT (85.99430663780383 81.2654737237667),-0.1
POINT (86.5509040917702 81.2654737237667),-0.3
POINT (87.10750154573657 81.2654737237667),-0.5
POINT (87.66409899970294 81.2654737237667),-0.7
POINT (88.2206964536693 81.2654737237667),-0.8
POINT (88.77729390763568 81.2654737237667),-1.1
POINT (89.33389136160206 81.2654737237667),-1.2
POINT (89.89048881556842 81.2654737237667),-1.4
POINT (90.44708626953478 81.2654737237667),-1.5
POINT (91.00368372350115 81.2654737237667),-1.6
POINT (91.56028117746753 81.2654737237667),-1.6
POINT (92.11687863143388 81.2654737237667),-1.7
POINT (92.67347608540025 81.2654737237667),-1.8
POINT (93.23007353936664 81.2654737237667),-1.9
POINT (93.78667099333298 81.2654737237667),-1.8
POINT (94.34326844729935 81.2654737237667),-1.9
POINT (94.89986590126573 81.2654737237667),-2.0
POINT (95.45646335523209 81.2654737237667),-2.1
POINT (96.01306080919846 81.2654737237667),-2.2
POINT (96.56965826316483 81.2654737237667),-2.2
POINT (97.1262557171312 81.2654737237667),-2.2
POINT (97.68285317109758 81.2654737237667),-2.1
POINT (98.23945062506394 81.2654737237667),-2.2
POINT (98.7960480790303 81.2654737237667),-2.2
POINT (99.35264553299668 81.2654737237667),-2.3
POINT (99.90924298696305 81.2654737237667),-2.4
POINT (100.4658404409294 81.2654737237667),-2.7
POINT (101.02243789489576 81.2654737237667),-2.7
POINT (101.57903534886213 81.2654737237667),-2.6
POINT (102.1356328028285 81.2654737237667),-2.3
POINT (102.69223025679487 81.2654737237667),-2.8
POINT (103.24882771076123 81.2654737237667),-2.9
POINT (103.80542516472764 81.2654737237667),-3.2
POINT (104.362022618694 81.2654737237667),-3.6
POINT (104.91862007266035 81.2654737237667),-3.7
POINT (105.47521752662671 81.2654737237667),-2.7
POINT (106.0318149805931 81.2654737237667),-2.8
POINT (106.58841243455946 81.2654737237667),-2.5
POINT (107.14500988852582 81.2654737237667),-2.5
POINT (107.70160734249218 81.2654737237667),-2.3
POINT (108.25820479645854 81.2654737237667),-2.2
POINT (108.81480225042492 81.2654737237667),-2.2
POINT (109.37139970439128 81.2654737237667),-2.1
POINT (109.92799715835766 81.2654737237667),-2.0
POINT (110.48459461232405 81.2654737237667),-2.2
POINT (111.0411920662904 81.2654737237667),-2.6
POINT (111.59778952025675 81.2654737237667),-3.0
POINT (112.15438697422313 81.2654737237667),-2.7
POINT (112.7109844281895 81.2654737237667),-3.1
POINT (113.26758188215587 81.2654737237667),-3.2
POINT (113.82417933612223 81.2654737237667),-3.3
POINT (114.38077679008859 81.2654737237667),-3.4
POINT (114.93737424405495 81.2654737237667),-4.0
POINT (115.49397169802134 81.2654737237667),-4.2
POINT (116.0505691519877 81.2654737237667),-4.9
POINT (116.60716660595409 81.2654737237667),-5.3
POINT (117.16376405992045 81.2654737237667),-5.2
POINT (117.72036151388681 81.2654737237667),-5.0
POINT (118.27695896785318 81.2654737237667),-4.7
POINT (118.83355642181954 81.2654737237667),-4.7
POINT (119.39015387578591 81.2654737237667),-4.7
POINT (119.94675132975229 81.2654737237667),-4.8
POINT (120.50334878371864 81.2654737237667),-4.7
POINT (121.059946237685 81.2654737237667),-4.6
POINT (121.61654369165136 81.2654737237667),-4.1
POINT (122.17314114561775 81.2654737237667),-4.1
POINT (122.72973859958414 81.2654737237667),-4.0
POINT (123.2863360535505 81.2654737237667),-4.1
POINT (123.84293350751686 81.2654737237667),-4.2
POINT (124.39953096148322 81.2654737237667),-4.6
POINT (124.95612841544958 81.2654737237667),-5.2
POINT (125.51272586941596 81.2654737237667),-5.5
POINT (126.06932332338232 81.2654737237667),-6.6
POINT (126.6259207773487 81.2654737237667),-7.0
POINT (127.18251823131504 81.2654737237667),-8.1
POINT (127.7391156852814 81.2654737237667),-8.2
POINT (128.29571313924777 81.2654737237667),-8.6
POINT (128.85231059321418 81.2654737237667),-7.8
POINT (129.40890804718052 81.2654737237667),-6.5
POINT (129.96550550114694 81.2654737237667),-6.8
POINT (130.5221029551133 81.2654737237667),-6.0
POINT (131.07870040907963 81.2654737237667),-5.4
POINT (131.635297863046 81.2654737237667),-4.3
POINT (132.19189531701235 81.2654737237667),-4.6
POINT (132.74849277097871 81.2654737237667),-4.6
POINT (133.3050902249451 81.2654737237667),-3.7
POINT (133.86168767891147 81.2654737237667),-3.2
POINT (134.41828513287783 81.2654737237667),-3.2
POINT (134.97488258684422 81.2654737237667),-3.6
POINT (135.53148004081058 81.2654737237667),-3.4
POINT (136.08807749477694 81.2654737237667),-3.9
POINT (136.6446749487433 81.2654737237667),-5.2
POINT (137.2012724027097 81.2654737237667),-6.3
POINT (137.75786985667605 81.2654737237667),-6.0
POINT (138.3144673106424 81.2654737237667),-6.0
POINT (138.8710647646088 81.2654737237667),-6.0
POINT (139.42766221857516 81.2654737237667),-6.5
POINT (139.98425967254153 81.2654737237667),-6.7
POINT (140.5408571265079 81.2654737237667),-7.2
POINT (141.09745458047428 81.2654737237667),-6.8
POINT (141.65405203444064 81.2654737237667),-5.8
POINT (142.210649488407 81.2654737237667),-5.6
POINT (142.7672469423734 81.2654737237667),-5.2
POINT (143.32384439633975 81.2654737237667),-4.9
POINT (143.8804418503061 81.2654737237667),-4.9
POINT (144.43703930427247 81.2654737237667),-4.4
POINT (144.9936367582388 81.2654737237667),-4.4
POINT (145.55023421220517 81.2654737237667),-4.2
POINT (146.1068316661716 81.2654737237667),-4.1
POINT (146.66342912013795 81.2654737237667),-4.0
POINT (147.22002657410434 81.2654737237667),-4.0
POINT (147.7766240280707 81.2654737237667),-3.9
POINT (148.33322148203706 81.2654737237667),-4.5
POINT (148.8898189360034 81.2654737237667),-4.1
POINT (149.44641638996976 81.2654737237667),-3.4
POINT (150.00301384393615 81.2654737237667),-3.5
POINT (150.55961129790253 81.2654737237667),-3.4
POINT (151.11620875186887 81.2654737237667),-3.7
POINT (151.67280620583523 81.2654737237667),-3.7
POINT (152.22940365980162 81.2654737237667),-4.9
POINT (152.78600111376798 81.2654737237667),-4.5
POINT (153.34259856773434 81.2654737237667),-4.4
POINT (153.89919602170073 81.2654737237667),-4.6
POINT (154.4557934756671 81.2654737237667),-4.7
POINT (155.01239092963345 81.2654737237667),-5.1
POINT (155.56898838359984 81.2654737237667),-4.3
POINT (156.1255858375662 81.2654737237667),-4.7
POINT (156.68218329153257 81.2654737237667),-3.2
POINT (157.23878074549893 81.2654737237667),-3.7
POINT (157.7953781994653 81.2654737237667),-2.2
POINT (168.37072982482627 81.2654737237667),0.1
POINT (168.92732727879266 81.2654737237667),-0.9
POINT (169.48392473275902 81.2654737237667),-1.0
POINT (170.04052218672538 81.2654737237667),-1.2
POINT (177.27628908828814 81.2654737237667),-2.3
POINT (177.83288654225453 81.2654737237667),-3.2
POINT (178.3894839962209 81.2654737237667),-4.2
POINT (178.94608145018728 81.2654737237667),-4.5
POINT (179.50267890415364 81.2654737237667),-6.2
POINT (180.05927635812006 81.2654737237667),-4.0
POINT (180.61587381208636 81.2654737237667),-3.1
POINT (181.17247126605272 81.2654737237667),-2.2
POINT (182.28566617398548 81.2654737237667),-2.2
POINT (182.84226362795184 81.2654737237667),-2.6
POINT (183.3988610819182 81.2654737237667),-1.6
POINT (-177.27628908828814 80.20019112903302),-3.4
POINT (-176.71969163432178 80.20019112903302),-3.0
POINT (-175.60649672638908 80.20019112903302),-2.5
POINT (-175.0498992724227 80.20019112903302),-2.6
POINT (-174.49330181845633 80.20019112903302),-2.4
POINT (-173.93670436448997 80.20019112903302),-2.8
POINT (-173.3801069105236 80.20019112903302),-4.3
POINT (-172.82350945655725 80.20019112903302),-6.3
POINT (-172.26691200259089 80.20019112903302),-4.6
POINT (-171.7103145486245 80.20019112903302),-2.0
POINT (-170.59711964069174 80.20019112903302),-1.1
POINT (-170.04052218672538 80.20019112903302),-0.7
POINT (-169.48392473275902 80.20019112903302),0.3
POINT (-168.92732727879266 80.20019112903302),1.2
POINT (-152.78600111376798 80.20019112903302),6.8
POINT (-152.22940365980162 80.20019112903302),5.7
POINT (-151.67280620583523 80.20019112903302),5.0
POINT (-151.11620875186887 80.20019112903302),5.5
POINT (-150.55961129790253 80.20019112903302),5.4
POINT (-150.00301384393615 80.20019112903302),5.0
POINT (-149.44641638996976 80.20019112903302),4.7
POINT (-148.8898189360034 80.20019112903302),2.7
POINT (-148.33322148203706 80.20019112903302),-0.2
POINT (-147.7766240280707 80.20019112903302),-0.9
POINT (-147.22002657410434 80.20019112903302),-1.6
POINT (-146.66342912013795 80.20019112903302),-1.2
POINT (-146.1068316661716 80.20019112903302),-2.0
POINT (-145.55023421220517 80.20019112903302),0.5
POINT (-144.9936367582388 80.20019112903302),-1.5
POINT (-144.43703930427247 80.20019112903302),-3.2
POINT (-143.8804418503061 80.20019112903302),-3.8
POINT (-143.32384439633975 80.20019112903302),-3.4
POINT (-142.7672469423734 80.20019112903302),-3.4
POINT (-142.210649488407 80.20019112903302),-4.1
POINT (-141.65405203444064 80.20019112903302),-3.0
POINT (-141.09745458047428 80.20019112903302),-2.4
POINT (-140.5408571265079 80.20019112903302),-3.1
